term,count
720.103098,2
720.2,2
720.286,2
720.79,2
720.8996,2
720.913,2
720.91732,2
720.922492,2
720.9252,2
720.937,2
720.9421,2
720.94309045,2
720.943155,2
720.9469,2
720.9495,2
720.95694,2
720.96216,2
720.9764,2
720.9793,2
720.9794,2
72079494,2
7209,2
720962,2
721.0441,2
721.3,2
722.5,2
7223,2
723.4,2
724.1,2
724.145,2
724.19,2
724.44,2
724.70744531,2
7248,2
725.21,2
725.31,2
725.82,2
725.9609385,2
726.09493,2
726.1,2
726.19219,2
726.50945,2
726.54,2
726.709,2
726.70945719,2
726.7094934,2
726.7771,2
727.3,2
727.8,2
728.01,2
728.0222,2
728.084,2
728.0913,2
728.09493,2
728.0951,2
728.096711,2
728.2,2
728.37,2
728.44,2
728.670942,2
728.7,2
728.79,2
728.809,2
728.80945,2
728.81,2
728.9,2
7281,2
7282096,2
728209669,2
72820973,2
729.19,2
729.2,2
729.28,2
7294,2
730.74,2
730.942,2
730.943,2
730.95,2
7309,2
730924,2
731.2,2
731.7,2
731.832,2
732.2,2
734.0944,2
734.24,2
734.45,2
7344678,2
735.0943,2
735.44,2
73509,2
7357,2
7358,2
736.4,2
736.68,2
737.409,2
737.4933,2
737.4935,2
737.49378,2
737.4938074,2
737.49385,2
737.49398,2
737.494,2
737.4941,2
737.49485,2
737.4955,2
737.5,2
737.609394,2
737873,2
738.090,2
738.09364,2
738.0937,2
738.0951,2
738.20951,2
738.309,2
738.30935,2
738.3820938,2
738.38209385,2
739.3,2
739.52,2
7403,2
741.50941,2
741.53,2
741.56,2
741.5942,2
741.609,2
741096,2
7417,2
743.6,2
743.899301,2
74442,2
74447,2
745.09,2
745.205,2
745.20922,2
745.40904,2
745.4094897,2
745.44,2
745.4492,2
745.44924,2
745.524,2
745.619927,2
745.619951,2
74561094,2
746.0439,2
746.2,2
746.22,2
746.39,2
746.392,2
746.42,2
746.444,2
746.6,2
746.75095,2
746.9209,2
746.92092,2
747.0941,2
747.0944,2
747.22,2
748.594,2
749.29,2
749.2937,2
7501,2
7509,2
750943,2
751.2,2
751.409,2
751.62,2
755.2,2
757.0944,2
758.1,2
759.040,2
759.1,2
759.147,2
759.31,2
759.49,2
759.69,2
759.8,2
759.915,2
759.932,2
759.9495,2
759.95,2
760.092,2
7624,2
76292,2
7629222,2
76332,2
7640493,2
76644,2
767101,2
76782,2
769.4,2
769.943,2
769.944,2
769.9492,2
770.6,2
770.924,2
770.943,2
770.9747,2
771.37,2
771.5,2
777.092,2
777.70952,2
778.35,2
778.93,2
778.932,2
778.94,2
7780973,2
779.074,2
779.0922,2
779.3,2
779.47471,2
7791,2
780.0712,2
780.2,2
780.26,2
780.87,2
780.93,2
780.94309034,2
780.946,2
780.9485,2
781.077,2
781.11,2
781.23,2
781.26,2
781.5085,2
781.61,2
781.630952,2
781.64082,2
781.6609,2
781.68,2
781.7469,2
781.754,2
781.9109,2
781.96,2
781.9731,2
781.9734,2
782.1082,2
782.154,2
782.421,2
782.421649096,2
782.421680943,2
782.509,2
782.9,2
783.28,2
783.3,2
783.342,2
784.3061,2
784.49,2
785.2,2
785.32,2
785.6,2
785.7194,2
785.75,2
785.8,2
786.4054,2
786.5092,2
786.9,2
788.51,2
788.53,2
788.62,2
7882,2
789.783,2
790.01,2
790.019,2
790.069,2
790.13,2
791.1,2
791.2,2
791.33,2
791.43014,2
791.430233,2
791.4302330922,2
791.43028,2
791.43071,2
791.43074,2
791.43089,2
791.4309415,2
791.430946,2
791.4309497,2
791.43095,2
791.4309669,2
791.430968,2
791.430979494,2
791.433,2
791.43340952,2
791.43611,2
791.43615,2
791.436164,2
791.43651,2
791.4365235,2
791.436581,2
791.43684,2
791.453,2
791.8,2
7913,2
791404382,2
792.015,2
792.019,2
792.0233092,2
792.028092,2
792.03,2
792.086,2
792.0922,2
792.09415,2
792.094216,2
792.094436,2
792.0945,2
792.0946,2
792.09481,2
792.09493,2
792.09496,2
792.0951,2
792.2,2
792.8071,2
792.80952,2
792.82,2
793.01,2
793.31,2
793.31938,2
793.9,2
794.801,2
794.81536,2
796.083,2
796.0937,2
796.0942,2
796.334094,2
796.357,2
796.540973,2
796.80952,2
796.8152,2
797357,2
798.2,2
799.232,2
799.24,2
799.2944,2
800.09,2
800.1,2
80045104531,2
80071,2
801.951,2
801.952,2
8012,2
8015118,2
802.0,2
802.3,2
802.85,2
8023,2
8024,2
8044,2
80475,2
8047548,2
80492,2
80592,2
807.12,2
808.001,2
808.00285,2
808.00937,2
808.04207,2
808.042071,2
808.0428,2
808.0431,2
808.06665,2
808.066651,2
808.066651021,2
808.06692,2
808.203,2
808.52,2
808.823,2
808.85,2
808.899282,2
809.01,2
809.033,2
809.13,2
809.132,2
809.2033,2
809.21,2
809.222,2
809.2512,2
809.385,2
809.38762,2
809.5,2
809.8896,2
809.896,2
809.911,2
809.91163,2
809.927,2
809.93352,2
809.933530902,2
809.933543,2
809.933548,2
809.933552,2
809.933553,2
809.93356,2
809.93357,2
809.93362,2
809.93382,2
809.935,2
80912,2
809171241,2
80924,2
809355,2
809356,2
809358,2
80938,2
80941,2
80943,2
809493,2
80951,2
809730904,2
8099287,2
810.54,2
810.9003,2
810.9005,2
810.9006,2
810.904,2
810.9358738,2
810.936,2
8104,2
81044,2
810443,2
811.082,2
811.3082,2
811.49,2
811.5209,2
811.6,2
812.009,2
812.09,2
812.5082,2
812.50822,2
812.509,2
813.03,2
813.409,2
813.5409,2
813.5409355,2
814.3,2
814.5,2
816.4,2
816.5208,2
8164046,2
816584,2
818.2,2
818.31,2
818.5208,2
818.54,2
819.13,2
819.33,2
820.409,2
820.711,2
820.9006,2
820.90091,2
820.9112,2
820.912,2
820.93209031,2
820.9357,2
820.936,2
820.9928209034,2
820.9928709031,2
820.9928709033,2
82045249,2
820951,2
820973,2
821.03,2
821.03309,2
821.0409,2
821.0903,2
821.091,2
821.093,2
821.3093,2
821.4082,2
821.409,2
821.609,2
821.69,2
821.7092,2
821.80822,2
821.84,2
821.85,2
822.051,2
822.0822,2
822.3'3,2
822.304,2
822.30822,2
822.331,2
822.333,2
822.35,2
822.9108,2
822.910822,2
822.9109,2
822.91208,2
822.91209,2
82205,2
823.1,2
823.309,2
823.609,2
823.74,2
823.804,2
82325,2
824.008,2
824.3,2
824.77,2
8243,2
82469,2
826.08,2
826.7,2
827.3,2
827.35,2
827.8,2
828.08,2
828.3,2
828.309,2
828.508,2
828.91,2
828.993612,2
828.99681,2
829.0822,2
829.109,2
829.8,2
830.07,2
830.09,2
830.1,2
830.900912,2
830.900914,2
830.9145,2
830.92,2
830.9355,2
830.93556,2
830.9357,2
830.93578,2
830.938,2
830.9382,2
8306,2
831.008,2
831.0822,2
831.109,2
831.208,2
831.20822,2
831.209,2
831.26,2
831.39,2
831.44,2
831.64,2
831.91082,2
832.02,2
832.409,2
832.63,2
832.914,2
8324,2
833.64,2
833.79,2
833.91209,2
833.9209355,2
834.7,2
834.912,2
834.914,2
8340288,2
836.4,2
836.7,2
836123,2
837.082,2
837.3,2
838.3,2
838.91203,2
839.2,2
839.3104,2
839.3108,2
839.311008,2
839.31156,2
839.3117,2
839.3121,2
839.3123,2
839.31231,2
839.3126,2
839.31262,2
839.31269,2
839.31301,2
839.31356,2
839.31369,2
839.3164,2
839.3186,2
839.32162,2
839.3235,2
839.335,2
839.34,2
839.36081,2
839.3610076,2
839.36100803543,2
839.361082,2
839.361208,2
839.361508,2
839.362008,2
839.36204,2
839.36208,2
839.363082,2
839.36329,2
839.3683,2
839.6808,2
839.7062,2
839.709006,2
839.709007,2
839.7163,2
839.7164,2
839.7274,2
839.7367,2
839.7369,2
839.781,2
839.808,2
839.812,2
839.8137,2
839.8138,2
839.818,2
839.8186,2
839.821,2
839.8216,2
839.8217,2
839.82367,2
839.8256,2
839.8266,2
839.8309,2
839.8369,2
840.05,2
840.3,2
840.6,2
840.9004,2
840.9007,2
840.900912,2
840.9353,2
84094,2
840973,2
841.008,2
841.009,2
841.03,2
841.103,2
841.13,2
841.18,2
841.2,2
841.22,2
841.254,2
841.3082,2
841.34,2
841.39,2
841.79,2
841.809,2
841.99,2
842.009,2
842.42,2
842.59,2
842.6,2
842.709,2
842.77,2
842.9,2
84223,2
8423096751,2
84245,2
84248,2
8429,2
843.010,2
843.08,2
843.409,2
843.78,2
843.784,2
843.81,2
843.84,2
843.91409,2
843.917,2
8432,2
844.31,2
844.314,2
844.7,2
8445,2
846.009,2
846.5,2
846.6,2
846.9,2
847.1,2
848.308,2
848.91208,2
848.92,2
84809,2
849.12,2
849.123,2
849.124,2
849.128,2
849.9,2
849.909,2
850.8,2
850.82,2
850.903,2
850.914,2
850903,2
85093,2
85094709045,2
851.009,2
851.09,2
851.19,2
851.3,2
851.4,2
851.75,2
851.84,2
851.91,2
852.4,2
852.91,2
853.7,2
853.9,2
857.22,2
858.914,2
858223,2
85836,2
8588042,2
859.109,2
860.2,2
860.9982,2
861.109,2
861.12,2
861.2,2
862.009,2
862.31,2
863.62,2
864.009,2
864.5,2
86409,2
8642,2
865.60822,2
868.1,2
868.5,2
868.99,2
86885,2
869.0903,2
869.341,2
869.4,2
869.41,2
869.42,2
86939,2
870.4,2
870.81,2
87077,2
8708,2
871.02,2
871.03,2
871.14,2
871.6,2
872.03,2
87209,2
873.03,2
8738,2
874.04,2
874.2,2
87409,2
876.03,2
876.2,2
877.01,2
877.4,2
877.5,2
877.7,2
878.0109,2
878.03,2
878.04,2
879.08,2
879.1082,2
879.3,2
879.6,2
879.9,2
880.3,2
880.81,2
880.831,2
880.9002,2
880.91,2
88042,2
881.008,2
881.0822,2
881a9,2
881s2,2
882.0,2
882.0108,2
882.082,2
883.009,2
883.12,2
884.082,2
885.5,2
885.7,2
886.1,2
886.4,2
88641,2
888.010,2
888.0108,2
888.0109,2
888.08,2
890.82,2
891.19,2
891.20917,2
891.23,2
891.279,2
891.31,2
891.430,2
891.4312,2
891.4337,2
891.434,2
891.4393,2
891.44,2
891.62,2
891.6209,2
891.66109,2
891.709002,2
891.70904,2
891.713,2
891.731,2
891.735,2
891.78308,2
891.82354,2
891.84,2
891.861,2
891.992,2
891411,2
891523,2
89177,2
892.391,2
892.437,2
892.708,2
892.7134,2
892.716,2
892.734,2
892.783408,2
8924043,2
894.1,2
894.51,2
894.541,2
894.811,2
894.8111,2
8946,2
895.11009,2
895.113,2
895.13508,2
895.136,2
895.3,2
895.4,2
895.6344,2
895.709,2
896.36103,2
896.372203,2
896.4,2
8967,2
89705,2
899.222,2
899.95,2
8s,2
90,2
9008,2
901.2,2
901.8,2
90222,2
9028,2
903.1,2
9034,2
906.42,2
9067,2
907.1041,2
907.12,2
907.2022,2
907548,2
909.0492,2
909.04927,2
909.049607009226694,2
909.0703,2
909.0976701,2
909.09824,2
909.8072,2
909.831,2
90924,2
90937,2
9094409034,2
90971,2
910.014,2
910.04,2
910.202,2
910.409,2
910.68,2
910.72,2
910.82,2
910.9163,2
910.9182,2
910.924,2
91077,2
910809493,2
9109357,2
91094,2
91099171241,2
91099287,2
911.17671,2
911.32,2
911.39,2
911.421,2
911.43,2
911.51,2
912.397,2
912.41,2
912.43,2
912.438,2
912.5694,2
912.6,2
912.82,2
912091,2
912093561,2
9120973,2
913.003,2
913.0315,2
913.06,2
913.3303,2
913.3503,2
913.364,2
913.378,2
913.38031,2
913.381,2
913.384,2
913.3923,2
913.3937,2
913.3942,2
913.3947,2
913.396,2
913.3971,2
913.3986,2
913.4274,2
913.429,2
913.434,2
913.437,2
913.438,2
913.46,2
913.474,2
913.487,2
913.54,2
913.56,2
913.64,2
913.768,2
913.788,2
913.9,2
914.03,2
914.1140473,2
914.204,2
914.237,2
914.248,2
914.257,2
914.2574,2
914.26,2
914.3087,2
914.312,2
914.3155,2
914.33,2
914.344,2
914.3642,2
914.371,2
914.41,2
914.44,2
914.47,2
914.504,2
914.57,2
914.58,2
914.64,2
914.702,2
914.88,2
914.9,2
914.91,2
91406,2
91409352042,2
91409353,2
915.0,2
915.1249,2
915.125,2
915.335,2
915.38,2
915.66,2
915.691,2
915.692,2
915.694043,2
915.81,2
916.032,2
916.64043,2
916.68,2
916.741,2
916.757,2
916.79,2
916.834,2
916.87,2
9164,2
9165,2
9166,2
917.13,2
917.23,2
917.292,2
917.298,2
917.303,2
917.404,2
917.53,2
917.89,2
917.9,2
91722,2
91732,2
917671,2
9178,2
918.10464,2
918.62,2
918.8,2
919.41,2
919.72,2
919.89,2
920.01,2
920.047,2
920.082,2
920.094,2
9204,2
9204228,2
9204292,2
9204296,2
92052,2
9206914,2
920694,2
92092,2
920951,2
921.4,2
921.9,2
922.22,2
922.2492,2
922.342,2
922.4,2
922.742,2
922.968,2
922046,2
923.1,2
923.147,2
923.1492,2
923.241,2
923.2469,2
923.2485,2
923.2669,2
923.442,2
923.473,2
923.572,2
923.642,2
923.7,2
923.8492,2
923046,2
92309515,2
9235,2
925.4,2
926.2,2
926.2913,2
927.2,2
927.4,2
9270951,2
92709510902,2
9275694,2
928.28,2
928.38,2
928.917,2
928.951,2
928709031,2
929.20942,2
929.2492,2
929.40942,2
929.409493,2
929.409495,2
929.60952,2
929.7094,2
929.7501,2
929.793,2
9292,2
930.03,2
930.0725,2
930.1074,2
930.14094,2
930.156,2
930.160,2
930.7,2
932.014092,2
9322,2
933.01,2
933.03,2
933.04,2
933.05092,2
933.5,2
93324,2
9334,2
9335,2
93352,2
933522,2
9335220902,2
933543,2
93358301,2
93375,2
934.04,2
934.05,2
935.06,2
935.2,2
935.5,2
935203924,2
9352042,2
93522,2
9356,2
9357,2
93591,2
936.02,2
936.11,2
936.1101,2
936.15,2
936.202,2
936.21,2
936.2274,2
936.2317,2
936.2319,2
936.233,2
936.237,2
936.2789,2
936.28,2
936.2846,2
936.29,2
936.39,2
936.400,2
936.7,2
936.9201,2
936.93,2
936325,2
937.0,2
937.001,2
937.004,2
937.050924,2
937.1,2
937.2,2
937.72568,2
937.9,2
937.901,2
9372,2
938.007,2
938.06,2
938.6,2
938.801,2
939.23,2
939.24,2
939.26,2
939.31,2
939.401,2
939.433,2
939.55,2
939.561,2
939.71,2
939.88,2
940.0496,2
940.088,2
940.104,2
940.107,2
940.182,2
940.184,2
940.19,2
940.2092,2
940.253,2
940.308,2
940.312,2
940.342,2
940.405,2
940.42,2
940.4216,2
940.425,2
940.426,2
940.427,2
940.48141,2
940.48243,2
940.51,2
940.5311,2
940.53161,2
940.5322,2
940.532244,2
940.532443,2
940.5337,2
940.534,2
940.53437,2
940.53438,2
940.5347,2
940.53481,2
940.54012,2
940.5426,2
940.545943,2
940.547273,2
940.548243,2
940902,2
940903,2
9409045,2
9409046,2
941.002,2
941.0099,2
941.04,2
941.05,2
941.061,2
941.066,2
941.073092,2
941.074,2
941.102,2
941.106,2
941.2,2
941.4,2
941.505,2
941.506,2
941.508,2
941.59,2
941.83502,2
942.0,2
942.008,2
942.0082,2
942.017,2
942.024,2
942.033,2
942.035,2
942.035092,2
942.0520922,2
942.055092,2
942.063,2
942.069,2
942.0730924,2
942.075,2
942.1081,2
942.19,2
942.58,2
942.64,2
942.646,2
942.646015,2
942.67,2
942.81,2
942.880153,2
9426,2
9429,2
943.001,2
943.004,2
943.00492,2
943.0072,2
943.021,2
943.023,2
943.027,2
943.04,2
943.08092,2
943.081,2
943.083,2
943.0840924,2
943.0860922,2
943.0874,2
943.0878,2
943.155,2
943.22,2
943.302,2
943.5,2
943.603,2
943.705,2
943.8022,2
943.804,2
943.82,2
94371,2
9439260952,2
944.006,2
944.023092,2
944.034092,2
944.035092,2
944.04092,2
944.040924,2
944.043,2
944.045,2
944.051,2
944.063,2
944.0812092,2
944.0815,2
944.09,2
944.1,2
944.21,2
944.270,2
944.28,2
944.280,2
944.361,2
944.402,2
944.48,2
944.586,2
944.81,2
944.83,2
944.830,2
94409,2
94421,2
9445,2
9448,2
945.02,2
945.03,2
945.07,2
945.21,2
945.31,2
945.310,2
945.51,2
945.63,2
945.63201,2
945.804,2
945385,2
9457,2
9458,2
946.051,2
946.5,2
946.55,2
946.8,2
946.901,2
946.904,2
9468,2
947.00072,2
947.0072,2
947.009,2
947.041,2
947.047,2
947.073,2
947.083092,2
947.086092,2
947.52,2
947.54,2
947.6,2
947.93,2
948.08,2
948.101,2
948.104,2
948.502,2
948.504,2
948.901,2
949.2004924,2
949.207,2
949.23,2
949.235,2
949.24,2
949.247,2
949.302,2
949.32,2
949.3d,2
949.5007202,2
949.5012,2
949.506,2
949.5072,2
949.56,2
949.60072,2
949.618,2
949.7203,2
949.73,2
949.7303,2
949.742,2
949.745,2
949.81,2
949.84,2
949.9003,2
950.3,2
950902,2
95094309033,2
950947,2
950952,2
951.025,2
951.0922,2
951.249004,2
951.24905,2
951.505,2
951.6,2
951.7,2
951.901,2
951.9042,2
951009,2
95127,2
9517,2
95195,2
952.0072,2
952.01,2
952.02,2
95209,2
953.02,2
953.02092,2
953.053,2
953.604,2
953.65,2
954.0072,2
954.031,2
954.0350924,2
954.4,2
954.6,2
954.7,2
955.026,2
955.028,2
955.054,2
956.046,2
956.104,2
956.108,2
956.3,2
956.4504,2
956.702,2
956.704431,2
956.9103,2
956.9403,2
956.94031,2
956.9404,2
95691,2
957.03,2
958.6,2
958.7,2
959.01,2
959.85,2
95957,2
9596,2
9598,2
960.03,2
960.2,2
960.23,2
960.33,2
960.6,2
960.7,2
96042,2
96068,2
961.02,2
961.103,2
961.104,2
961.204,2
962.01,2
962.02092,2
962.1,2
962.401,2
962.4043,2
962.7,2
963.07,2
963385,2
9634,2
96397,2
963985,2
964.05,2
965.02,2
9657,2
966.2305,2
966.58,2
966.6203,2
966.70049635,2
966.8,2
966.905,2
96668,2
9668,2
967.031,2
967.2,2
967.24,2
967.24054,2
967.503,2
967.5103092,2
967.511,2
967.518,2
967.57,2
967.5710431,2
967.58,2
967.7305,2
967.802,2
967.804,2
967.9,2
967.902,2
96711,2
9677,2
968.00439,2
968.042092,2
968.0482,2
968.0488,2
968.064,2
968.1,2
968.221,2
968.3,2
968.491,2
968.6,2
968.7032,2
968.75,2
968.83,2
968.85,2
968.9101,2
968.97,2
9682,2
969.101,2
9691,2
9696,2
969729,2
970.67933,2
971.03,2
971.27,2
971.3,2
971.5,2
971.6,2
971.801,2
9712,2
9713,2
97146,2
972.02092,2
972.65,2
972.805,2
972.81016,2
972.8105,2
972.82,2
972.87,2
972.902,2
972.903,2
972.905,2
9723,2
972983,2
973.02,2
973.04924,2
973.07,2
973.071,2
973.09,2
973.711,2
973.782,2
973.9170924,2
973.920924,2
973.927,2
973.931092,2
973.932092,2
974.2,2
974.71,2
97415,2
9748,2
975.1,2
975.3,2
975.5,2
9759,2
976.2,2
977.6,2
977.8,2
9773,2
979200968,2
9793,2
97954,2
980.013,2
980.04,2
98133,2
982.01,2
982.401,2
982.4301,2
986.63401,2
9866,2
9883,2
989.2,2
9911,2
9912,2
992.1,2
9925,2
9927,2
99282,2
99287,2
993.1,2
9944,2
9953,2
996.1,2
9am,2
a,2
a1,2
a505,2
a801,2
b863,2
bec,2
bou,2
bra,2
bri,2
c54,2
c811,2
c814.2,2
c843.54,2
catul,2
cel,2
commande,2
cor,2
d955,2
dah,2
dei,2
des,2
eich,2
eur,2
fas,2
fen,2
fre,2
g33ge,2
gru,2
h891.432,2
hay,2
heb,2
jac,2
jae,2
jank,2
jen,2
ker,2
koe,2
l222c,2
l756u,2
lam,2
lou,2
lug,2
m37,2
m986,2
mar,2
mei,2
mue,2
n205,2
orig,2
pau,2
pess,2
pey,2
phi,2
pho,2
plau,2
pot,2
pra781.7,2
r,2
ran,2
ric,2
rit,2
rup,2
s7,2
sal,2
scho,2
ser,2
sha,2
sny,2
spa,2
spr,2
stud,2
sui,2
swa,2
ter,2
tre,2
u,2
v4,2
vit,2
voe,2
vri,2
wal,2
x,2
zei,2
zie,2
00,1
000.00,1
00025,1
00028,1
0004,1
000473,1
0005,1
0007,1
00076,1
000899162,1
0009033,1
000917,1
000922,1
000942,1
000943,1
000944,1
0009492,1
000961,1
0009732,1
0009744,1
001.022,1
001.0285,1
001.068,1
001.090,1
001.09033,1
001.0917,1
001.092,1
001.0937,1
001.096091767,1
001.20902,1
001.209032,1
001.2092,1
001.20938,1
001.209409,1
001.209409031,1
001.209560902,1
001.3028,1
001.3071143,1
001.3072,1
001.3072068,1
001.309,1
001.3092,1
001.403,1
001.4068,1
001.4083,1
001.4202854678,1
001.420711,1
001.440922,1
001.530601,1
001.552,1
001.63,1
001.642,1
001.6443,1
001.90973,1
001.944,1
001.953,1
00103,1
00132,1
0015,1
0015118,1
0015192,1
00153012,1
001576,1
001579,1
0016.91,1
00172,1
00186,1
002.01,1
002.074,1
002.09015,1
002.091821,1
002.093,1
002.094,1
002.09409033,1
002.0942,1
002.0943,1
002.095,1
002.09515,1
002.095691,1
00209,1
002462,1
002467,1
002477,1
00254,1
00254924,1
00264,1
00268,1
002854,1
00285416,1
002855268,1
00287,1
00294,1
003.1,1
003.3021,1
003.7202855133,1
003.75,1
003.76,1
00312,1
00331,1
0034,1
00351,1
0039171,1
004.003,1
004.0151255,1
004.02341,1
004.07,1
004.071241,1
004.0922,1
004.21,1
004.3681,1
004.4,1
004.601,1
004.678083094,1
004.6780835,1
004.69,1
004.695,1
004072,1
004201,1
0042015118,1
0042028553,1
004281,1
0043932,1
004395,1
004439,1
00451,1
00461,1
00468,1
004698,1
00471,1
004754,1
00481022,1
004914,1
004914126,1
0049163,1
00491822,1
00491991,1
0049240092,1
004926,1
0049275694,1
004937,1
004942,1
004948,1
00496022,1
004963374,1
00496396,1
004965,1
004974,1
00497415,1
004974152,1
004983,1
00498323,1
00498324,1
004992,1
005.0,1
005.1015113,1
005.107155,1
005.115,1
005.118,1
005.1330245,1
005.25,1
005.282,1
005.345,1
005.362,1
005.42,1
005.432,1
005.45,1
005.453,1
005.58,1
005.7'4,1
005.701,1
005.70685,1
005.71,1
005.71262,1
005.73,1
005.746,1
005.754,1
005.7575,1
005.78,1
005.87,1
006.082,1
006.2483995,1
006.3'0247948,1
006.3121,1
006.333,1
006.60285,1
006.686,1
006.6869,1
006.696,1
006.7068,1
006.7622,1
006.776,1
006.7876,1
00601,1
0061,1
00624,1
0063,1
0064,1
00685,1
007073,1
0071073,1
00712,1
0071273,1
0072013,1
0072038,1
0072043,1
0072045,1
00720493,1
00721,1
007232,1
0073,1
0074014731,1
00740153,1
007402142,1
007402651,1
007403,1
0074031554,1
00740891,1
0074094943,1
0074431554,1
0074434124,1
0074434643,1
0074434645,1
0074435514,1
00744355353,1
007444361,1
0074569442,1
0074764933,1
007479461,1
007493,1
00755,1
00756,1
007572,1
0079,1
008032512,1
0080353,1
00809287,1
0081,1
00823,1
00854,1
008621,1
0086942,1
00888,1
0089162,1
008960729,1
0089924,1
008996,1
00902,1
009034,1
009041,1
009047,1
0090511,1
009146,1
009163,1
0091722,1
0091724021,1
0091822,1
009231052,1
0092402,1
009241,1
0092924043,1
0092924073,1
0092927,1
00931,1
00932162,1
00934,1
009351,1
0093520816,1
0093538,1
0093561,1
00935846,1
00935873,1
009362,1
009363,1
009376,1
00939,1
00940749332,1
00940902,1
0094109041,1
009411,1
009420902,1
009423,1
009425,1
00942644,1
00942843,1
009431,1
009434,1
0094365,1
0094424,1
0094428,1
009444,1
009445,1
0094484,1
009469,1
009471,1
009477,1
009479,1
0094796,1
0094798,1
009489,1
0094897,1
00948975,1
00949,1
0094923,1
0094933,1
0094977,1
009498,1
0095073,1
009542,1
00955,1
00958,1
00959,1
009598,1
009599,1
00962,1
00964,1
0096626,1
009666,1
009667,1
00967112,1
00967515,1
00967518,1
009676,1
0096761,1
009678,1
009689,1
0096891,1
0096894,1
009691,1
009711,1
00971238,1
009714,1
009715,1
00972838409021,1
009729,1
009733,1
00974,1
009744,1
00974971,1
009753,1
009755,1
009794,1
00979461,1
00979494,1
00981,1
009822,1
009824,1
00991,1
0099287,1
00995,1
009953,1
0099593,1
00996,1
010.1,1
010.42,1
010.71,1
010.92,1
010209,1
01046,1
01056,1
0107402574,1
010803,1
01080353,1
010804,1
010806,1
010808,1
010808015,1
0108092,1
010809492,1
01083552,1
0108892409045,1
0108896073,1
010896073,1
0108971,1
0108973,1
010904,1
010915,1
010922,1
010923,1
010924,1
0109252,1
010932,1
01093232,1
0109352625,1
01093538,1
0109354,1
0109355,1
0109356,1
01093823,1
01093827,1
01093829207,1
010943219,1
010971,1
0109895,1
01099287,1
0109971,1
010998,1
011.02,1
011.31049238,1
011.3109493,1
011.3109498,1
011.36,1
011.621042,1
011.89,1
011094427,1
011233,1
01133,1
01135,1
01135133,1
011353042,1
01135365,1
011366,1
0113668,1
011431,1
0115,1
01163,1
012072,1
0122,1
012572,1
0129,1
013.2716,1
013.63,1
013072,1
01307202,1
013342,1
0135,1
01398,1
01398133,1
014.882,1
01402,1
01407202,1
014081,1
0140956,1
01427,1
014415,1
014465,1
014486,1
015.0944,1
015.1,1
015.17,1
015.38031,1
015.4,1
015.421,1
015.4261,1
015.438,1
015.44383,1
015.4508,1
015.47,1
015.481,1
015.4897,1
015.4934,1
015.494034,1
015.4977,1
015.499031,1
015.518,1
015.52,1
015.54,1
015.54031,1
015.544031,1
015.548,1
015.5496,1
015.56,1
015.566,1
015.624,1
015.663034,1
015.6821107,1
015.68227075,1
015.6873023931,1
015.7291,1
015.746,1
015.8,1
015.91,1
015.942,1
01503,1
015076,1
015082,1
0151132,1
015114,1
015115,1
015116,1
01512523,1
015127,1
015129434,1
01514,1
01514224,1
0151474,1
015152433,1
01515352,1
0151537,1
0151539,1
0151564,1
015157,1
01515723,1
01515733,1
015159,1
0151604,1
01516362,1
01516375,1
0151738,1
015176,1
0151828,1
015186,1
01519282,1
015193,1
0151935,1
0152,1
01522,1
01526,1
0153092,1
01533,1
015397,1
01547758,1
0156565,1
0157321,1
015745,1
01576,1
01577,1
01578,1
01579,1
01582,1
01585,1
015953,1
016.0,1
016.0014,1
016.0015,1
016.003,1
016.0107,1
016.01134,1
016.013,1
016.015498,1
016.0162,1
016.016296,1
016.01637,1
016.016519,1
016.01682,1
016.0169,1
016.016914,1
016.0169147,1
016.016915,1
016.0169153,1
016.01695,1
016.01696,1
016.025,1
016.025282,1
016.027,1
016.028,1
016.037,1
016.052,1
016.054,1
016.0571,1
016.058,1
016.059,1
016.069,1
016.07,1
016.07291,1
016.079,1
016.07951,1
016.0831,1
016.091094961,1
016.0912,1
016.0944,1
016.095,1
016.098,1
016.1333,1
016.1335,1
016.1367352,1
016.142,1
016.1521,1
016.1533,1
016.1539,1
016.1553,1
016.1554,1
016.159,1
016.17,1
016.179,1
016.1816,1
016.181947,1
016.184,1
016.189,1
016.1894,1
016.191,1
016.192,1
016.194,1
016.198,1
016.199492,1
016.209,1
016.2205,1
016.2214,1
016.2254,1
016.225924,1
016.226,1
016.2266,1
016.227,1
016.229,1
016.248,1
016.24822,1
016.251,1
016.26,1
016.2612,1
016.2618,1
016.270,1
016.2701,1
016.2706,1
016.2714,1
016.272,1
016.273,1
016.27411,1
016.2744,1
016.2746,1
016.27492,1
016.28209,1
016.2924,1
016.294382,1
016.2945,1
016.300,1
016.30118,1
016.3013,1
016.30132,1
016.30136,1
016.30143,1
016.3014315,1
016.301451,1
016.3018,1
016.30220902,1
016.30223,1
016.3033,1
016.3034,1
016.3042,1
016.3046,1
016.3048,1
016.3052,1
016.30531,1
016.305412,1
016.30642,1
016.3066,1
016.3068,1
016.30685,1
016.3069,1
016.307,1
016.3071216,1
016.3077,1
016.309142,1
016.309167,1
016.3092,1
016.3144,1
016.3201,1
016.3209,1
016.32096,1
016.320967,1
016.3224,1
016.3225,1
016.3231,1
016.324,1
016.3242431,1
016.325,1
016.3252430973,1
016.3254,1
016.327172,1
